Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Rating,Reviews
Men'S Adidas Training Pureboost Trainer Shoes,DB3389,11999.0,7199.0,0.4,Adidas Sport Performance,0.0,40
Men'S Football Predator 20.4 Flexible Ground Shoes,EF1649,4599.0,4599.0,0.0,Adidas Sport Performance,3.7,12
Men'S Football X 19.4 Flexible Ground Cleats,EF1698,4599.0,4599.0,0.0,Adidas Sport Performance,1.5,52
Men'S Football Predator 20.3 Turf Shoes,EF2208,5999.0,5999.0,0.0,Adidas Sport Performance,3.3,40
Men'S Football Predator 20.3 Firm Ground Shoes,EG0964,5999.0,5999.0,0.0,Adidas Sport Performance,2.0,0
Men'S Football Nemeziz 19.3 Firm Ground Cleats,EG7202,6599.0,6599.0,0.0,Adidas Sport Performance,4.5,78
Men'S Football X 19.3 Firm Ground Cleats,EG7130,5999.0,5999.0,0.0,Adidas Sport Performance,4.4,70
Men'S Adidas Originals Stan Smith Gore-Tex Shoes,FU8926,10999.0,10999.0,0.0,Adidas Originals,5.0,32
Men'S Football Nemeziz 19.4 Flexible Ground Cleats,EF1707,4599.0,4599.0,0.0,Adidas Sport Performance,3.8,26
Men'S Adidas Originals Continental Superstar Shoes,G54739,7999.0,3999.0,0.5,Adidas Originals,4.7,26
Men'S Adidas Sport Inspired Lite Racer Byd Shoes,B44705,5999.0,2999.0,0.5,Adidas Core / Neo,3.0,88
Men'S Adidas Originals Pod-S3.1 Shoes,DA8693,13999.0,6999.0,0.5,Adidas Originals,4.1,88
Men'S Adidas Swim Eezay Maxout Ii Slippers,CM0105,999.0,499.0,0.5,Adidas Core / Neo,2.7,87
Men'S Adidas Sport Inspired Vs Pace Shoes,F34611,3799.0,1899.0,0.5,Adidas Core / Neo,4.3,77
Men'S Originals Salvapor 032C Shoes,EG5933,16999.0,16999.0,0.0,Adidas Originals,4.9,94
Men'S Adidas Running Adizero Prime Ltd Shoes,BB6574,17999.0,8999.0,0.5,Adidas Sport Performance,4.5,96
Men'S Adidas Originals Pod-S3.1 Shoes,BD7878,13999.0,6999.0,0.5,Adidas Originals,2.5,70
Men'S Adidas Tennis Smash Indoor Shoes,CK8040,4999.0,2499.0,0.5,Adidas Sport Performance,2.8,53
Men'S Adidas Tennis Smash Indoor Shoes,CK8037,4999.0,2499.0,0.5,Adidas Sport Performance,3.3,53
Men'S Adidas Tennis Smash Indoor Shoes,CK8039,4999.0,2499.0,0.5,Adidas Sport Performance,3.9,56
Men'S Adidas Originals Nite Jogger Shoes,EE6254,12999.0,7799.0,0.4,Adidas Originals,3.6,75
Men'S Adidas Originals Tyshawn Shoes,EE6081,7599.0,4559.0,0.4,Adidas Originals,0.0,94
Men'S Adidas Sports Inspired Hoops 2.0 Mid Shoes,EE7383,6599.0,3959.0,0.4,Adidas Core / Neo,4.1,60
Men'S Adidas Sport Inspired Court 80S Shoes,EE9665,6599.0,6599.0,0.0,Adidas Core / Neo,4.2,16
Men'S Adidas Originals Liberty Cup Shoes,EE6111,7599.0,4559.0,0.4,Adidas Originals,5.0,94
Men'S Adidas Running Adizero Prime Ltd Shoes,D97654,17999.0,8999.0,0.5,Adidas Sport Performance,4.4,38
Men'S Adidas Originals Skateboarding Liberty Cup Shoes,EE6112,7999.0,4799.0,0.4,Adidas Originals,4.5,23
Men'S Adidas Tennis Wucht Indoor Shoes,CL9854,4999.0,2499.0,0.5,Adidas Sport Performance,0.0,10
Men'S Adidas Basketball Streetflow Shoes,EE4284,6999.0,4199.0,0.4,Adidas Core / Neo,3.5,39
Men'S Adidas Sport Inspired Bball 90S Shoes,EF0609,7999.0,4799.0,0.4,Adidas Core / Neo,4.7,72
Men'S Adidas Swim Stabile Slippers,CM0060,1299.0,779.0,0.4,Adidas Core / Neo,3.5,86
Men'S Adidas Tennis Adizero Club Shoes,G26566,7999.0,4799.0,0.4,Adidas Sport Performance,1.0,19
Men'S Adidas Basketball Dame 5 Shoes,EF0500,12999.0,7799.0,0.4,Adidas Sport Performance,3.6,48
Men'S Adidas Sport Inspired Caflaire Shoes,F34375,5599.0,2799.0,0.5,Adidas Core / Neo,4.5,16
Men'S Adidas Adilette Comfort Slides,EG1851,3299.0,3299.0,0.0,Adidas Core / Neo,2.8,2
Men'S Adidas Training Solar Lt Trainers,BB7236,7999.0,3999.0,0.5,Adidas Sport Performance,3.8,1
Men'S Adidas Training Crazytrain Elite Shoes,CP9392,16999.0,8499.0,0.5,Adidas Sport Performance,2.0,58
Men'S Adidas Sport Inspired Lite Racer Cln Shoes,F34573,4599.0,2299.0,0.5,Adidas Core / Neo,4.8,62
Men'S Adidas Indoor Gumption Iii Shoes,CL9853,4799.0,2879.0,0.4,Adidas Sport Performance,3.0,26
Men'S Pharrell Williams X Adidas Originals Running Solar Hu Prd Shoes,EF2378,14999.0,8999.0,0.4,Adidas Sport Performance,4.1,5
Men'S Adidas Nemeziz 19.3 Firm Ground Cleats,F34390,5999.0,5999.0,0.0,Adidas Sport Performance,4.6,41
Men'S Adidas Indoor Gumption Iii Shoes,CL9851,4799.0,2879.0,0.4,Adidas Sport Performance,0.0,64
Men'S Adidas Sport Inspired Grand Court Shoes,F36412,5999.0,2999.0,0.5,Adidas Core / Neo,1.0,59
Men'S Adidas Football Nemeziz 18.1 Firm Ground Boots,BB9425,14999.0,7499.0,0.5,Adidas Sport Performance,2.5,91
Men'S Swim Adilette Supercloud Plus Thongs,S78048,3299.0,1649.0,0.5,Adidas Core / Neo,4.1,13
Men'S Adidas Originals Marathon Tech Shoes,G27463,11999.0,5999.0,0.5,Adidas Originals,3.5,4
Men'S Adidas Sport Inspired Vs Pace Shoes,B44869,3799.0,3799.0,0.0,Adidas Core / Neo,4.8,88
Men'S Adidas Outdoor Hammer Hiker Iv Shoes,CM0002,6599.0,3959.0,0.4,Adidas Sport Performance,4.1,53
Men'S Outdoor Terrex Two Shoes,EH1837,9999.0,9999.0,0.0,Adidas Sport Performance,3.9,56
Men'S Adidas Originals Pharrell Williams Tennis Hu Human Made Shoes,EF2392,11999.0,11999.0,0.0,Adidas Originals,4.3,52
Men'S Adidas Running Edge Xt Shoes,EH0433,9999.0,9999.0,0.0,Adidas Sport Performance,2.8,87
Men'S Running Ultraboost 20 Shoes,EE4393,17999.0,17999.0,0.0,Adidas Sport Performance,4.3,28
Men'S Basketball Own The Game Shoes,EE9642,6599.0,6599.0,0.0,Adidas Core / Neo,4.7,40
Men'S Adidas Running Ultraboost 20 Shoes,EG0692,17999.0,17999.0,0.0,Adidas Sport Performance,2.5,88
Men'S Adidas Sport Inspired Caflaire Shoes,F34376,5599.0,2799.0,0.5,Adidas Core / Neo,3.9,87
Men'S Adidas Sport Inspired Vs Pace Shoes,DA9997,3799.0,2279.0,0.4,Adidas Core / Neo,3.9,76
Men'S Adidas Football Copa 20.4 Firm Ground Cleats,G28527,4599.0,4599.0,0.0,Adidas Sport Performance,2.5,43
Men'S Adidas Basketball Crazy Explosive Low Shoes,CQ0443,16999.0,8499.0,0.5,Adidas Sport Performance,4.9,22
Men'S Football Predator 20.3 Firm Ground Shoes,EE9555,5999.0,5999.0,0.0,Adidas Sport Performance,3.8,5
Men'S Adidas Originals By Alexander Wang Futureshell Shoes,EE9027,21999.0,13199.0,0.4,Adidas Originals,4.9,81
Men'S Football Copa 20.4 Firm Ground Cleats,G28523,4599.0,4599.0,0.0,Adidas Sport Performance,3.2,94
Men'S Adidas Training Pureboost Trainer Shoes,DB3390,11999.0,7199.0,0.4,Adidas Sport Performance,1.5,33
Men'S Adidas Football Nemeziz 18.4 Flexible Ground Cleats,BB9440,4599.0,2299.0,0.5,Adidas Sport Performance,3.4,17
Men'S Adidas Football Nemeziz 17.1 Fg Shoes,CP8932,12999.0,6499.0,0.5,Adidas Sport Performance,2.7,63
Men'S Adidas Football Predator 19.4 Flexible Ground Cleats,D97959,4599.0,2299.0,0.5,Adidas Sport Performance,3.0,59
Men'S Adidas Sport Inspired Vs Advantage Shoes,D97609,3999.0,2399.0,0.4,Adidas Core / Neo,1.0,18
Men'S Adidas Football Copa 19.3 Firm Ground Boots,BB9187,5999.0,2999.0,0.5,Adidas Sport Performance,1.0,80
Men'S Adidas Running Solar Drive St Shoes,AQ0407,10999.0,5499.0,0.5,Adidas Sport Performance,3.1,74
Men'S Adidas Originals Superstar Shoes,FW5366,10999.0,10999.0,0.0,Adidas Originals,3.4,38
Men'S Adidas Outdoor Elevate Sandals,CJ8979,2799.0,1399.0,0.5,Adidas Sport Performance,3.7,52
Men'S Adidas Sports Inspired Hoops 2.0 Mid Shoes,B42099,5599.0,2799.0,0.5,Adidas Core / Neo,5.0,8
Men'S Adidas Swim Coset Ii Slippers,CM0042,1499.0,899.0,0.4,Adidas Core / Neo,3.5,48
Men'S Adidas Sport Inspired Vl Court 2.0 Shoes,EE6814,4999.0,2999.0,0.4,Adidas Core / Neo,4.5,7
Men'S Adidas Originals Zx 4000 4D Shoes,BD7927,29999.0,29999.0,0.0,Adidas Originals,2.4,37
Men'S Adidas Originals Adilette Lite Slides,FU8296,2999.0,2999.0,0.0,Adidas Originals,4.1,88
Men'S Football Predator 20.3 Ll Turf Boots,EE9576,6999.0,6999.0,0.0,Adidas Sport Performance,3.9,83
Men'S Adidas Outdoor Trail Rocker Mid,CM5914,5999.0,5999.0,0.0,Adidas Sport Performance,2.9,53
Men'S Running Ultraboost Pb Shoes,EF0893,17999.0,17999.0,0.0,Adidas Sport Performance,2.6,94
Men'S Adidas Running Pulseboost Hd Shoes,EG0979,14999.0,14999.0,0.0,Adidas Sport Performance,5.0,67
Men'S Adidas Outdoor Storm Raiser Ii Shoes,CK9797,4799.0,2399.0,0.5,Adidas Sport Performance,3.5,69
Men'S Adidas Running Ultraboost 19 Shoes,B37706,16999.0,11899.0,0.3,Adidas Sport Performance,4.6,16
Men'S Adidas Training Alphabounce Trainers,CG6237,9999.0,5999.0,0.4,Adidas Sport Performance,3.3,58
Men'S Adidas Sport Inspired Vs Pace Shoes,AW4591,3799.0,1899.0,0.5,Adidas Core / Neo,3.5,99
Men'S Adidas Training Alphabounce Trainers,DB3364,9999.0,5999.0,0.4,Adidas Sport Performance,2.4,29
Men'S Adidas Running Ultraboost Shoes,F35234,15999.0,11199.0,0.3,Adidas Sport Performance,3.6,19
Men'S Adidas Running Ultraboost 19 Shoes,B37703,16999.0,11899.0,0.3,Adidas Sport Performance,4.8,84
Men'S Adidas Running Solar Drive Shoes,D97441,10999.0,5499.0,0.5,Adidas Sport Performance,5.0,36
Men'S Tennis Steadfast 19 Shoes,CM6023,4299.0,3439.0,0.2,Adidas Sport Performance,4.9,44
Men'S Tennis Steadfast 19 Shoes,CM6022,4299.0,3439.0,0.2,Adidas Sport Performance,4.4,18
Men'S Adidas Originals Adilette Slides,EH0166,4999.0,4999.0,0.0,Adidas Originals,2.4,29
Men'S Running Ultraboost Pb Shoes,EG0429,17999.0,17999.0,0.0,Adidas Sport Performance,3.0,39
Men'S Adidas Originals Adilette Lite Slides,FU8298,2999.0,2999.0,0.0,Adidas Originals,1.5,48
Men'S Adidas Running Ultraboost 20 Shoes,FV0033,17999.0,17999.0,0.0,Adidas Sport Performance,4.2,19
Men'S Adidas Tennis Wondrous Ii Shoes,CL9987,3999.0,2399.0,0.4,Adidas Sport Performance,2.4,21
Men'S Adidas Originals Adilette Lite Slides,FU8297,2999.0,2999.0,0.0,Adidas Originals,3.7,74
Men'S Adidas Tennis Gamecourt Shoes,EF0573,6999.0,4199.0,0.4,Adidas Sport Performance,3.1,34
Men'S Adidas Running Ultraboost 20 Shoes,EG0755,18999.0,18999.0,0.0,Adidas Sport Performance,2.7,58
Men'S Adidas Running Ultraboost 19 David Beckham Shoes,FW1970,17999.0,17999.0,0.0,Adidas Sport Performance,3.6,1
Men'S Adidas Originals Zx 4000 4D Shoes,BD7865,29999.0,29999.0,0.0,Adidas Originals,4.0,53
Men'S Tennis Laceless Hard Court Shoes,EG2211,14999.0,14999.0,0.0,Adidas Sport Performance,2.8,31
Men'S Originals Action Sports Kiel Low Shoes,D69234,5599.0,2799.0,0.5,Adidas Originals,3.7,31
Men'S Adidas Tennis Solematch Bounce Hard Court Shoes,EG2216,12999.0,12999.0,0.0,Adidas Sport Performance,3.6,41
Men'S Adidas Tennis Gamecourt Shoes,EG2007,5999.0,5999.0,0.0,Adidas Sport Performance,4.8,37
Men'S Adidas Tennis Woundrous Ii Shoes,CM6029,3999.0,3999.0,0.0,Adidas Sport Performance,5.0,29
Men'S Adidas Tennis Courtjam Bounce Shoes,EF2479,8999.0,8999.0,0.0,Adidas Sport Performance,2.7,64
Men'S Adidas Basketball Streetcheck Shoes,EE9658,8999.0,5399.0,0.4,Adidas Core / Neo,3.6,58
Men'S Tennis Woundrous Ii Shoes,CM6028,3999.0,3999.0,0.0,Adidas Sport Performance,2.2,45
Men'S Adidas Originals 3St.004 Shoes,EE7669,10999.0,6599.0,0.4,Adidas Originals,2.5,69
Men'S Adidas Tennis Woundrous Ii Shoes,CM6027,3999.0,3999.0,0.0,Adidas Sport Performance,2.2,15
Men'S Adidas Tennis Gamecourt Shoes,EG2009,5999.0,5999.0,0.0,Adidas Sport Performance,4.9,68
Men'S Cricket Cri Hase Shoes,CM6007,3999.0,3999.0,0.0,Adidas Sport Performance,1.5,5
Men'S Adidas Tennis Wucht Indoor Shoes,CL9855,4999.0,2499.0,0.5,Adidas Sport Performance,2.5,15
Men'S Adidas Adipower Vector Mid 20 Shoes,EF3504,11999.0,11999.0,0.0,Adidas Sport Performance,5.0,22
Men'S Adidas Sport Inspired Bball 90S Shoes,EF0606,7999.0,4799.0,0.4,Adidas Core / Neo,2.5,8
Men'S Adidas Originals Stan Smith Shoes,M20324,5999.0,5999.0,0.0,Adidas Originals,4.5,40
Men'S Sport Inspired Roguera Shoes,EG2659,5599.0,5599.0,0.0,Adidas Core / Neo,5.0,78
Unisex Bascketball Dame 6 Gca - Forbidden City Shoes,FW5445,12999.0,12999.0,0.0,Adidas Sport Performance,3.7,22
Men'S Basketball Harden Vol. 4 Gca - Forbidden Shoes,FW3136,16999.0,16999.0,0.0,Adidas Sport Performance,3.7,47
Kids-Unisex Adidas Tennis Adizero Club Shoes,EH1106,3999.0,3999.0,0.0,Adidas Sport Performance,4.9,84
Unisex Adidas Basketball Harden Stepback Shoes,EH1943,7999.0,7999.0,0.0,Adidas Sport Performance,2.7,50
Men'S Running Ultraboost A.Rdy Shoes,EG0773,17999.0,17999.0,0.0,Adidas Sport Performance,4.6,6
Men'S Adidas Basketball Pro Next 2019 Shoes,EG2799,6999.0,6999.0,0.0,Adidas Sport Performance,3.8,98
Men'S Basketball D.O.N. Issue #1 Shoes,EF9919,9999.0,9999.0,0.0,Adidas Sport Performance,3.4,81
Men'S Adidas Training Fitbounce Trainers,EE4599,7999.0,7999.0,0.0,Adidas Sport Performance,3.4,39
Men'S Adidas Basketball Dame 6 Shoes,EF9866,12999.0,12999.0,0.0,Adidas Sport Performance,2.6,71
Men'S Basketball D.O.N. Issue #1 Shoes,EF9908,9999.0,9999.0,0.0,Adidas Sport Performance,3.4,62
Men'S Adidas Tennis Wucht Indoor Shoes,CM6031,4999.0,4999.0,0.0,Adidas Sport Performance,4.7,89
Men'S Adidas Tennis Gumption Ii Shoes,CM6012,4799.0,4799.0,0.0,Adidas Sport Performance,5.0,35
Men'S Adidas Basketball Harden Vol. 4 Shoes,EF9926,14999.0,14999.0,0.0,Adidas Sport Performance,4.8,21
Men'S Adidas Tennis Gumption Ii Shoes,CM6013,4799.0,4799.0,0.0,Adidas Sport Performance,4.7,7
Men'S Adidas Basketball Marquee Boost Low Shoes,D96931,14999.0,7499.0,0.5,Adidas Sport Performance,3.4,58
Men'S Adidas Training Duramo 8 Leather Low Shoes,BB3218,9999.0,4000.0,0.6,Adidas Core / Neo,2.7,92
Men'S Sport Inspired Roguera Shoes,EH1875,5599.0,5599.0,0.0,Adidas Core / Neo,4.8,55
Men'S Adidas Tennis Wucht Indoor Shoes,CM6032,4999.0,4999.0,0.0,Adidas Sport Performance,0.0,88
Men'S Adidas Running Ultraboost 20 Shoes,EG0691,17999.0,17999.0,0.0,Adidas Sport Performance,4.4,26
Men'S Adidas Originals By Alexander Wang Adilette Lycra Slides,G28220,11999.0,7199.0,0.4,Adidas Originals,3.9,42
Men'S Adidas Running Ultraboost 19 Star Wars Shoes,FW0525,19999.0,19999.0,0.0,Adidas Sport Performance,3.5,48
Women'S Adidas Running Pulseboost Hd Shoes,G26934,12999.0,7799.0,0.4,Adidas Sport Performance,3.6,68
Men'S Cricket 22 Yards Shoes,EF3509,9999.0,9999.0,0.0,Adidas Sport Performance,1.0,43
Men'S Adidas Adipower Vector 20 Shoes,EF3503,10999.0,10999.0,0.0,Adidas Sport Performance,4.9,47
Men'S Adidas Cricket Howzat Shoes,EF3505,6999.0,6999.0,0.0,Adidas Sport Performance,4.4,30
Men'S Cricket Cri Hase Shoes,CM6008,3999.0,3999.0,0.0,Adidas Sport Performance,2.0,87
Unisex Adidas Outdoor Terrex Daroga Water Shoes,BC0980,7999.0,7999.0,0.0,Adidas Sport Performance,4.6,6
Men'S Adidas Basketball Harden Vol. 4 Shoes,EF9924,14999.0,14999.0,0.0,Adidas Sport Performance,4.4,89
Nike Air Force 1 '07 Essential,CJ1646-600,0.0,7495.0,0.0,Nike,0.0,0
Nike Air Force 1 '07,CT4328-101,0.0,7495.0,0.0,Nike,0.0,0
Nike Air Force 1 Sage Low Lx,CI3482-200,0.0,9995.0,0.0,Nike,0.0,0
Nike Air Max Dia Se,CD0479-200,0.0,9995.0,0.0,Nike,0.0,0
Nike Air Max Verona,CZ6156-101,0.0,9995.0,0.0,Nike,0.0,0
Nike Free Metcon 3,CJ6314-146,0.0,9995.0,0.0,Nike,0.0,0
Nikecourt Blanc,CI0808-100,0.0,5995.0,0.0,Nike,0.0,0
Nike Free Metcon 3,CJ0861-017,0.0,9995.0,0.0,Nike,5.0,1
Nike Zoom Pegasus Turbo 2,AT8242-009,0.0,15995.0,0.0,Nike,2.7,14
Nike Air Max 270 React Eng,CK2595-500,0.0,14995.0,0.0,Nike,5.0,2
Nike Air Max 90,CD0490-104,0.0,9995.0,0.0,Nike,5.0,9
Nike Air Force 1 '07,315115-112,0.0,7495.0,0.0,Nike,4.5,67
Jordan Air Max 200 Xx,AV5186-101,0.0,10495.0,0.0,Nike,0.0,0
Nike Superrep Go,CJ0860-668,0.0,7995.0,0.0,Nike,0.0,0
Nike Air Vapormax Flyknit 3,AJ6910-009,0.0,16995.0,0.0,Nike,4.4,48
Nike Air Zoom Superrep,BQ7043-668,0.0,9995.0,0.0,Nike,4.4,34
Nike Air Max 270 React Eng,CK2608-100,0.0,14995.0,0.0,Nike,0.0,0
Nike Air Max 97,921733-104,0.0,16995.0,0.0,Nike,4.3,16
Nike Air Force 1 '07,CJ1379-001,0.0,7995.0,0.0,Nike,0.0,0
Nike Court Vintage Premium,CT1726-100,0.0,5495.0,0.0,Nike,0.0,0
Nike Air Max 97,CT4525-001,0.0,15995.0,0.0,Nike,0.0,0
Nike Sb Bruin High,923112-001,7995.0,5597.0,0.0,Nike,4.2,6
Air Jordan Xxxiv Pf,BQ3381-600,0.0,14995.0,0.0,Nike,5.0,2
Nike Metcon 5,AO2982-076,0.0,10995.0,0.0,Nike,4.4,22
Nike React Phantom Run Flyknit 2,CJ0277-002,0.0,11995.0,0.0,Nike,0.0,0
Nike Joyride Run Flyknit,AQ2730-009,0.0,14995.0,0.0,Nike,4.0,65
Nike Air Max 90,CT1030-100,0.0,9995.0,0.0,Nike,0.0,0
Nike Air Vapormax 360,CK9671-001,0.0,18995.0,0.0,Nike,4.0,1
Nike Offcourt,BQ4632-602,0.0,2495.0,0.0,Nike,4.3,4
Nike React Phantom Run Flyknit 2,CJ0280-001,0.0,11995.0,0.0,Nike,0.0,0
Jordan Break,AR6374-402,0.0,1995.0,0.0,Nike,4.2,5
Lebron 7 Qs,CU5646-001,0.0,16995.0,0.0,Nike,5.0,1
Nike In-Season Tr 9,AR4543-013,0.0,5995.0,0.0,Nike,4.9,7
Nike Joyride Run Flyknit,CI3707-100,15995.0,11997.0,0.0,Nike,0.0,0
Nike Zoomx Vista Grind,CQ9500-100,0.0,13995.0,0.0,Nike,0.0,0
Nike Air Force 1 Sage Low,CJ1642-002,0.0,8995.0,0.0,Nike,0.0,0
Nike Air Force 1 '07 Lv8,CD0888-002,0.0,7595.0,0.0,Nike,5.0,3
Nike Air Max 720,CI3868-001,0.0,15995.0,0.0,Nike,0.0,0
Nike Air Max Dia,CJ0636-100,0.0,8995.0,0.0,Nike,1.0,1
Air Jordan 1 Mid Se,852542-087,0.0,9995.0,0.0,Nike,4.8,13
Nike Daybreak,CK2351-601,0.0,7995.0,0.0,Nike,4.9,7
Nike Sb Shane,BV0657-400,0.0,6495.0,0.0,Nike,4.7,3
Nike Mercurial Vapor 13 Club Neymar Jr. Tf,AT8000-104,0.0,5495.0,0.0,Nike,0.0,0
Air Jordan 1 Mid,554724-066,0.0,9995.0,0.0,Nike,4.5,61
Nike Air Max 270 React,CJ0619-100,0.0,12995.0,0.0,Nike,0.0,0
Nike Air Max 98,CJ0592-001,0.0,16995.0,0.0,Nike,0.0,0
Nike Joyride Dual Run Premium,CT3867-001,0.0,11995.0,0.0,Nike,0.0,0
Nike Free Rn Flyknit 3.0 2020,CJ0267-001,0.0,10995.0,0.0,Nike,0.0,0
Nike Mercurial Vapor 13 Club Neymar Jr Ic,AT7998-104,0.0,5495.0,0.0,Nike,0.0,0
Nike Mercurial Vapor 13 Elite Neymar Jr. Fg,AT7898-104,0.0,22995.0,0.0,Nike,0.0,0
Pg 4 Ep,CD5086-500,0.0,8995.0,0.0,Nike,0.0,0
Air Max 97 Lx,CJ0625-700,0.0,15995.0,0.0,Nike,0.0,0
Nike Air Max 90,CT4352-104,0.0,9995.0,0.0,Nike,0.0,0
Jordan 'Why Not?' Zer0.3 Pf,CD3002-103,0.0,10995.0,0.0,Nike,5.0,2
Nike Air Zoom Superrep,CD3460-010,0.0,9995.0,0.0,Nike,4.5,31
Nike Metcon 5 Amp,CD3395-006,0.0,11995.0,0.0,Nike,5.0,2
Nike Air Max Tailwind 99,CQ6569-001,15995.0,11197.0,0.0,Nike,0.0,0
Nike Mercurial Vapor 13 Club Ic,AT7997-606,0.0,4995.0,0.0,Nike,0.0,0
Nike Air Max 97,CI3708-700,0.0,14995.0,0.0,Nike,5.0,1
Nike Air Max Triax,CT1104-700,0.0,10995.0,0.0,Nike,0.0,0
Lebron 17 Low,CD5007-102,0.0,13995.0,0.0,Nike,3.0,2
Nike Mercurial Vapor 13 Academy Neymar Jr. Tf,AT7995-104,0.0,7995.0,0.0,Nike,0.0,0
Nike Air Max 2090,BV9977-101,0.0,11995.0,0.0,Nike,0.0,0
Nike Renew Fusion,CD0200-003,0.0,6995.0,0.0,Nike,5.0,1
Lebron 17,BQ3177-100,0.0,16995.0,0.0,Nike,4.5,47
Nike Air Max 720 Obj Slip,DA4155-400,0.0,16995.0,0.0,Nike,0.0,0
Nike Superrep Go,CJ0773-010,0.0,7995.0,0.0,Nike,0.0,0
Nike Air Max 90 Premium,CQ0912-100,0.0,11995.0,0.0,Nike,5.0,2
Nike Mercurial Superfly 7 Elite Se Fg,CT1099-093,0.0,24995.0,0.0,Nike,0.0,0
Nike Epic Phantom React A.I.R. Cody Hudson,CI1718-001,13995.0,8397.0,0.0,Nike,5.0,2
Nike Air Max 90,CD0490-101,0.0,9995.0,0.0,Nike,5.0,9
Nike Mercurial Superfly 7 Club Tf,AT7980-606,0.0,5995.0,0.0,Nike,0.0,0
Nike Zoom Gravity,BQ3202-011,0.0,7995.0,0.0,Nike,3.1,8
Nike Air Max 270 React Eng,CD0113-400,0.0,14995.0,0.0,Nike,5.0,1
Nike Air Force 1 Type,CQ2344-100,0.0,11995.0,0.0,Nike,0.0,0
Nike Air Max 270 React,AO4971-700,12995.0,7797.0,0.0,Nike,3.9,33
Nike React Presto,AV2605-101,9995.0,5997.0,0.0,Nike,3.7,27
Nike Legend React,AA1625-009,0.0,8795.0,0.0,Nike,4.2,9
Air Jordan 1 Low Se,CK3022-005,0.0,8995.0,0.0,Nike,0.0,0
Nikecourt Air Max Wildcard,AO7351-104,0.0,7995.0,0.0,Nike,2.7,3
Nike Blazer Low,AJ9515-001,0.0,6995.0,0.0,Nike,0.0,0
Zoom Lebron 3 Qs,AO2434-101,0.0,14995.0,0.0,Nike,0.0,0
Nike Free Metcon 3,CJ0861-010,0.0,9995.0,0.0,Nike,5.0,1
Kd Trey 5 Vii Ep,AT1198-401,0.0,7995.0,0.0,Nike,0.0,0
Nike Mercurial Vapor 13 Academy Tf,AT7996-606,0.0,7495.0,0.0,Nike,0.0,0
Jordan React Havoc Se,CK2772-101,0.0,10995.0,0.0,Nike,0.0,0
Nike Sb Air Max Stefan Janoski 2,AQ7477-009,0.0,9995.0,0.0,Nike,2.6,11
Nike Free Rn Flyknit 3.0,AQ5707-001,10995.0,7697.0,0.0,Nike,3.9,10
Nike Ispa Joyride Envelope,BV4584-001,16995.0,13597.0,0.0,Nike,5.0,2
Nike Mercurial Superfly 7 Elite Se Fg,CD6721-808,0.0,22995.0,0.0,Nike,0.0,0
Nike Phantom Venom Academy Fg,AO0566-606,0.0,7495.0,0.0,Nike,2.8,5
Nike Air Ghost Racer,AT5410-003,9995.0,6997.0,0.0,Nike,4.5,2
Nike Acg Air Terra Antarktik,BV6348-300,0.0,15995.0,0.0,Nike,2.6,20
Nike Air Max 2 Light,CI3703-401,11995.0,9597.0,0.0,Nike,0.0,0
Nike Mercurial Superfly 7 Academy Mg,AT7946-414,0.0,8495.0,0.0,Nike,5.0,2
Nike Alphadunk,BQ5401-001,15995.0,11197.0,0.0,Nike,2.9,12
Nike Daybreak Sp,BV7725-500,7995.0,4797.0,0.0,Nike,5.0,3
Nike X Mmw Joyride Cc3 Setter,CU7623-002,0.0,16995.0,0.0,Nike,3.5,2
Nike Air Max 95 Sp,CK5669-400,15995.0,11197.0,0.0,Nike,0.0,0
Nike Sb Blazer Low Gt,704939-103,0.0,6995.0,0.0,Nike,4.3,8
Lebron 17 Monstars,CD5050-400,0.0,16995.0,0.0,Nike,4.6,5
Kyrie 5 X Bandulu,CK5836-100,10995.0,8797.0,0.0,Nike,5.0,1
Nike Air Max Impact,CI1396-600,0.0,7995.0,0.0,Nike,5.0,1
Nike Air Max 90 Qs,CD0916-001,0.0,11995.0,0.0,Nike,5.0,1
Nike React Element 55 Se,BV1507-001,10995.0,6597.0,0.0,Nike,4.8,5
Jordan Proto-Max 720,BQ6623-070,15995.0,12797.0,0.0,Nike,4.4,18
Nike Phantom Vision 2 Academy Dynamic Fit Mg,CD4156-606,0.0,8495.0,0.0,Nike,0.0,0
Nike React Element 55 Se,CI3831-200,10995.0,6597.0,0.0,Nike,4.0,1
Nike Air Max2 Light,AO1741-003,11995.0,8397.0,0.0,Nike,3.7,3
Nike Air Max 270,AH8050-100,0.0,13995.0,0.0,Nike,3.8,81
Nike Phantom Vision 2 Club Dynamic Fit Mg,CD4159-606,0.0,5995.0,0.0,Nike,0.0,0
Nike Air Force 1 '07 Lv8,CK4363-100,0.0,7595.0,0.0,Nike,5.0,6
Nike Air Max 90,CN8490-100,0.0,9995.0,0.0,Nike,5.0,3
Nike Free Rn 5.0 2020,CI9921-001,0.0,7995.0,0.0,Nike,0.0,0
Nike Phantom Vision Academy Dynamic Fit Tf,AO3269-717,8495.0,5947.0,0.0,Nike,4.0,3
Nike Acg Moc 3.0,CI9367-301,0.0,7995.0,0.0,Nike,3.5,2
Nike Mercurial Vapor 13 Academy Neymar Jr. Mg,AT7960-104,0.0,7995.0,0.0,Nike,0.0,0
